scenario,latency_seconds,friction_bps,min_entry_price,max_entry_price,max_spread,period,signal_id,family,threshold_quantile,threshold,orientation,horizon,trades,games,pnl,mean_return,median_return,win_rate,max_drawdown,profit_factor,mean_fair_markout,median_weekly_score,mean_weekly_score,mean_weekly_pnl,positive_weeks,weeks
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,8,3,-11.523982541899471,-0.1440497817737434,-0.0568478260869566,0.25,12.28130648256843,0.09552609989982111,-0.10593802649372414,-1.6282450705480633,-3.983929468183981,-2.8809956354748674,0,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,14,2,-1.4409193239343803,-0.010292280885245577,-0.0025,0.2857142857142857,1.9512278793341,0.3581021161677081,0.0027944092902233353,-0.05292602307275329,-0.6124181996212881,-0.3602298309835952,1,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,3,2,-2.058872534732343,-0.06862908449107809,-0.03583333333333333,0.3333333333333333,0.3583333333333334,0.1555518585890383,-0.032698210353026926,0.0,-0.5147181336830857,-0.5147181336830857,1,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,4,2,-9.80405982905983,-0.24510149572649573,-0.1606196581196581,0.5,15.309615384615386,0.3596142304847242,-0.015816467748406712,0.0,-4.364716880341881,-2.4510149572649578,1,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,12,12,14.364358047454466,0.11970298372878718,-1.0025,0.4166666666666667,40.099999999999994,1.2046933815098608,0.030335330009891904,6.5904069767441875,-0.1682854881363829,3.5910895118636166,2,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,12,12,-7.152325471251302,-0.059602712260427536,-1.0025,0.3333333333333333,48.43586956521739,0.9108188843983628,-0.03978056740081323,-6.674184782608695,-6.800581367812824,-1.7880813678128247,2,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,12,12,-39.842159295479966,-0.33201799412899974,-1.0025,0.4166666666666667,41.58186517783291,0.43224568157492027,-0.07374658464542398,-16.729166666666664,-17.47928982386999,-9.960539823869992,0,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,7,7,-16.177805049088352,-0.2311115007012622,-1.0025,0.2857142857142857,38.41086956521738,0.6772507720880128,-0.05628644515575217,-11.43971774193548,-9.056951262272086,-4.044451262272088,1,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,12,12,-38.204601208073264,-0.3183716767339439,-1.0025,0.3333333333333333,45.22462686567164,0.5236334013955951,-0.1250084967212579,-7.57481343283582,-14.563650302018315,-9.551150302018316,1,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,11,11,24.21589503287729,0.22014450029888447,0.33083333333333326,0.6363636363636364,20.049999999999997,1.603887656680232,0.055721555114440637,9.04187822133709,2.294598758219325,6.053973758219323,3,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,12,8,-22.108868656773147,-0.18424057213977618,-0.2380510752688172,0.4166666666666667,19.754291091481296,0.21788151282486298,-0.06313482536163433,-3.458657754846778,-7.6860868839617815,-5.527217164193287,2,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,12,12,-1.9229702811030052,-0.016024752342525057,-0.46486559139784944,0.5,48.43586956521739,0.9680304192667829,0.04971168667931544,-6.674184782608695,-5.49324257027575,-0.4807425702757504,2,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,13,5,-7.0015909886936365,-0.05385839222072027,-0.05334745762711851,0.23076923076923078,7.1194481315507785,0.1874740160296426,-0.023885112300336558,-1.9054100790513826,-2.4055749757384683,-1.750397747173409,0,4
SPREAD_MAX_05,60,25.0,0.05,0.95,0.05,POSTSEASON_FINAL_AUDIT,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,12,7,-13.210934804599496,-0.11009112337166248,-0.08728513356562134,0.3333333333333333,12.101026970498115,0.4125814840254816,-0.03231877995758735,-3.982862903225806,-4.569617162179185,-3.302733701149874,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,78,78,-7.292819648310118,-0.00934976877988484,-1.0025,0.46153846153846156,78.12035248882256,0.9826794450817953,-0.0004706996120352832,-21.059206975195316,-21.517486640662298,-1.4585639296620259,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,77,77,87.72516885607227,0.11392879072217173,-1.0025,0.4805194805194805,140.50874928663197,1.2187660071223747,0.04190936114213732,0.8253987127008209,-3.8590953007014237,17.545033771214456,4,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,77,77,123.47538882664603,0.160357647826813,0.08445652173913037,0.5324675324675324,106.13107296543247,1.3421318615312998,0.054960890100588786,-6.229342500698358,5.237753648209451,24.695077765329206,5,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,74,74,10.797336476183748,0.014590995238086173,-1.0025,0.4594594594594595,70.08364273085814,1.0269260261251465,0.025294151560662302,-3.4055927797366046,-18.54096451574643,2.1594672952367526,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,74,74,10.797336476183748,0.014590995238086173,-1.0025,0.4594594594594595,70.08364273085814,1.0269260261251465,0.025294151560662302,-3.4055927797366046,-18.54096451574643,2.1594672952367526,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,74,74,10.797336476183748,0.014590995238086173,-1.0025,0.4594594594594595,70.08364273085814,1.0269260261251465,0.02530282683326677,-3.4055927797366046,-18.54096451574643,2.1594672952367526,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,73,73,20.822336476183757,0.028523748597511972,-1.0025,0.4657534246575342,70.08364273085814,1.0532574626924585,0.02897607870980886,-3.4055927797366046,-16.53596451574643,4.1644672952367525,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,76,76,59.37796278697015,0.07812889840390806,0.17413344407530457,0.6052631578947368,105.71436979295423,1.1974329602226774,0.03501387014719289,18.155157489375792,-4.040536032521363,11.87559255739403,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,78,78,110.56128218649934,0.14174523357243504,-1.0025,0.48717948717948717,71.51366291518919,1.275713920664587,0.07729617175247878,-38.11365869680872,-1.3426810555609918,22.112256437299877,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,74,46,-18.019383656975304,-0.024350518455372033,-0.053024109014675136,0.3918918918918919,33.950976168985775,0.8420729551294237,-0.013452134015640757,-17.101853309408824,-12.162626092021034,-3.6038767313950606,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,51,34,-8.255514870674768,-0.016187284060146575,-0.025755813953488412,0.45098039215686275,29.184746504530892,0.8912347385860027,-0.008544320005144134,-8.858634212329433,-7.7066459429183585,-1.6511029741349528,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,29,19,-1.9040626953891864,-0.006565733432376505,-0.0025,0.41379310344827586,16.613596376225463,0.9439662143120205,-0.025715000782887475,-3.2658683855534565,-2.952519350422445,-0.3808125390778375,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,70,70,13.95039097119065,0.019929129958843772,-1.0025,0.42857142857142855,89.33921832884096,1.0347890049156876,0.0008520528758613025,-3.8775641025640795,-22.009306304242102,2.790078194238137,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,193,70,1.3866528276722256,0.0007184729677058198,-0.0846917808219177,0.41450777202072536,152.94003705877086,1.0031645117208605,-0.002129949647941758,5.610276195722873,-26.28835782040424,0.2773305655344487,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,43,29,39.04058535981713,0.09079205897631887,-0.08583333333333326,0.4186046511627907,60.476383053221284,1.2692852328223265,0.01592136716919436,-15.211917249417247,-4.330419273227335,7.808117071963421,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,54,54,46.04664186794817,0.08527155901471888,0.13386363636363646,0.7592592592592593,54.03126924400321,1.3533216333623488,0.01587520433823439,4.1499952452775375,-0.3654479163434658,9.209328373589639,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,30,13,8.670448897266445,0.0289014963242215,-0.02336956521739125,0.3333333333333333,5.660348292045308,1.5058879478043945,0.008122979156705219,-1.8779138414776704,0.8075417599613026,1.7340897794532892,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,65,65,-45.632320518383175,-0.0702035700282818,0.06132978723404253,0.6307692307692307,113.47555117348963,0.8103394824672353,-0.031337808653031526,-1.8143031913025993,-26.879562499960524,-9.126464103676629,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,47,29,-66.83091233294587,-0.14219343049562955,-0.2525000000000001,0.3191489361702128,77.12212643285562,0.5840102032757701,-0.0005095163924935903,-22.378046218487395,-24.96517932424558,-13.366182466589175,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,13,9,-6.103248932309532,-0.046948068710073315,-0.011973684210526301,0.46153846153846156,6.597433879068849,0.24630446934028286,-0.016903842385050976,-1.2467109424414935,-1.6281372883731833,-1.2206497864619064,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,40,29,-13.458331188785968,-0.03364582797196492,0.01397869674185465,0.55,24.260973097987147,0.6609832708744204,-0.006254036521060215,-3.2388248911774973,-5.408842835037556,-2.691666237757194,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,21,10,-5.708086691422126,-0.027181365197248224,-0.02355263157894732,0.23809523809523808,5.465695387074301,0.30005924632711944,-0.003434444581260777,-1.608182102628284,-1.6599327555104892,-1.1416173382844252,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,13,10,-9.315328335175563,-0.07165637180904277,-0.03107142857142847,0.46153846153846156,12.782542814060523,0.4825259500914894,-0.03712124608450578,-0.09622381411312309,-2.907017020559637,-1.863065667035113,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,14,12,-37.29681505857976,-0.2664058218469983,-0.5358333333333334,0.2857142857142857,42.029167999756226,0.43127038362672726,-0.011948564020514228,-18.288694067370542,-12.300841903194845,-7.459363011715952,1,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.5641421815391412,1,settle,74,74,232.50154891104694,0.3141912823122256,-1.0025,0.47297297297297297,59.450326397388864,1.5946711398709568,0.07149690998839967,-3.5678567146405946,29.178565495929547,46.5003097822094,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_ensemble,DQ2_TWEAK_ENSEMBLE,0.85,1.5079970473606323,1,settle,75,75,206.65433654970306,0.275539115399604,-1.0025,0.4666666666666667,59.450326397388864,1.5153474726925267,0.05873827220969859,-15.286732297789388,22.14997633539975,41.330867309940615,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.6,0.4255413557822185,1,settle,75,75,70.02530876355092,0.09336707835140125,-1.0025,0.4666666666666667,93.73585271317833,1.1746267051460122,0.028204310292360476,-57.25828858789383,-15.936497980624754,14.00506175271018,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.8,1.3042297086372814,-1,settle,46,46,17.761617154255205,0.03861221120490266,-1.0025,0.2608695652173913,152.4689196108551,1.052109776013658,-0.01796595645896926,-41.010930735930714,-25.18598901693509,3.552323430851044,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.8,0.9452602120503795,1,settle,72,72,172.41050029428686,0.23945902818650955,0.06729405034324937,0.5694444444444444,49.19108870889848,1.5547759642644583,0.06268968895724189,-0.40035589930295146,20.28610708239671,34.48210005885738,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_remaining_time_scaled,DQ2_TWEAK_TIME_AWARE,0.9,0.1955260315222922,-1,settle,68,68,188.11269495310648,0.27663631610750944,0.08458495805269989,0.5882352941176471,68.55466830466835,1.6701556642433435,0.04968925134908814,-6.74306959635906,19.734572160154464,37.62253899062129,4,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_market_uncertainty_scaled,DQ2_TWEAK_PRICE_AWARE,0.85,1.1654701584764322,-1,30m,78,50,-40.06989408498437,-0.051371659083313294,-0.08630084151472656,0.4230769230769231,63.48421348970838,0.7324946858802042,-0.010349299891089726,-23.62643497493994,-18.339239765396492,-8.013978816996874,2,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_process_outcome_epa_ensemble,DQ2_TWEAK_ENSEMBLE,0.6,0.5590538939184704,1,settle,78,78,-21.24599404921867,-0.02723845390925475,-1.0025,0.4358974358974359,139.90872624685971,0.9518340647263237,-0.007057817950908814,-18.886702664907226,-29.623098691413396,-4.249198809843736,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.85,1.5000079826371508,1,5m,73,34,0.7814662898375069,0.0010705017669006944,-0.013138297872340275,0.3424657534246575,12.33551179403166,1.028511887396793,0.010848690506619364,0.4936192038391143,-1.6509205885149911,0.15629325796750138,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,REG_WEEKS_14_18_CONFIRMATION,tweak_outcome_epa_agreement,DQ2_TWEAK_AGREEMENT,0.7,1.1083703175196418,-1,30m,76,52,-18.15535640103793,-0.023888626843470966,-0.2674350649350649,0.2894736842105263,76.34310448371144,0.9201781698825684,0.0034311472685137497,1.7656330545657717,-18.232342693018126,-3.6310712802075855,3,5
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l15_r10_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0808722506529674,1,settle,12,12,4.667597663765321,0.03889664719804431,0.18448505795279985,0.5833333333333334,27.616713721061544,1.0931191553868396,0.09674737781213955,-6.674184782608695,-2.5924755840586693,1.1668994159413302,2,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm5,DQ2_EPA_HGB,0.7,0.1476416999738668,1,settle,12,12,-6.329789095816558,-0.052748242465137984,-0.46486559139784944,0.5,45.4738565782044,0.8947665985732909,0.0358849247816256,-6.674184782608695,-6.594947273954139,-1.5824472739541395,2,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_outcome_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.0875126599862819,1,settle,12,12,-30.430924503722363,-0.2535910375310197,-1.0025,0.4166666666666667,45.4738565782044,0.5663566155508035,-0.04979053343190746,-12.528533962758978,-12.620231125930589,-7.607731125930591,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tnone,P11_V2_GRID,0.6,3.1930212085612006,1,settle,12,12,-51.730772444597314,-0.4310897703716443,-1.0025,0.3333333333333333,52.08893570990344,0.3549778996933002,-0.07865090505533187,-20.852886222298658,-19.198318111149327,-12.932693111149328,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tremaining_linear,P11_V2_GRID,0.6,0.15965106042806,1,settle,12,12,-51.730772444597314,-0.4310897703716443,-1.0025,0.3333333333333333,52.08893570990344,0.3549778996933002,-0.07865090505533187,-20.852886222298658,-19.198318111149327,-12.932693111149328,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_telapsed_sqrt,P11_V2_GRID,0.6,3.1828501141215737,1,settle,12,12,-52.138935709903436,-0.4344911309158621,-1.0025,0.3333333333333333,52.08893570990344,0.34988858217077995,-0.07822045931462178,-21.056967854951722,-19.300358927475862,-13.03473392747586,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_cvw0.5_k3_c0.1_tp11_cosine,P11_V2_GRID,0.6,0.3221907791020931,1,settle,12,12,-51.730772444597314,-0.4310897703716443,-1.0025,0.3333333333333333,52.08893570990344,0.3549778996933002,-0.07847220035549977,-20.852886222298658,-19.198318111149327,-12.932693111149328,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l15_r10_surprise_ewm5,DQ2_EPA_HGB,0.8,0.5176337005850116,-1,settle,12,12,36.2377679358158,0.3019813994651317,0.4364233954451347,0.75,10.024999999999999,2.2049133145740916,0.18521086182896931,9.657677121191728,7.806316983953952,9.05944198395395,3,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_process_hgb_l7_r5_surprise_ewm10,DQ2_EPA_HGB,0.6,0.2542854895101879,1,settle,12,12,-3.433994559971147,-0.028616621333092913,-0.46486559139784944,0.5,28.385869565217387,0.9429094836247522,0.056257332080929756,-6.674184782608695,-7.124123639992785,-0.8584986399927867,2,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.8,0.0398489669697667,-1,30m,7,6,-2.9358795291166113,-0.0419411361302373,-0.03999999999999998,0.42857142857142855,2.1526595744680854,0.6193976138537274,-0.007157701393057595,-0.15000000000000013,-1.0030523290876636,-0.7339698822791528,2,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l7_r5,DQ2_MARKET_HGB,0.85,0.0461950882524378,-1,30m,4,4,-10.674088145896656,-0.2668522036474164,-0.30888297872340426,0.25,6.749088145896655,0.009281527925691313,-0.10326335732085788,0.0,-3.512158054711246,-2.668522036474164,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l15_r10,DQ2_MARKET_HGB,0.95,0.0855382209696666,-1,5m,0,0,0.0,,,,0.0,,,0.0,0.0,0.0,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,dq2_market_hgb_15m_l31_r20,DQ2_MARKET_HGB,0.7,0.0415017778949682,1,settle,12,12,14.709445900951366,0.12257871584126138,0.46506978653530373,0.5833333333333334,39.449977895667544,1.2934552798194787,0.11490402626393575,-7.928365384615383,-0.08201352476215762,3.6773614752378414,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,prior_sq_process_adjustment_ewm5,PRIOR_SQ_EPA,0.8,0.628218750930896,-1,30m,36,12,-14.201185003053718,-0.039447736119593665,-0.016299010277883493,0.4722222222222222,30.932162694254632,0.7705584375036392,-0.0034141702666233894,-5.920192378358748,-8.728352618414249,-3.550296250763429,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.8,14.412759758532047,-1,30m,8,5,-10.879127840969947,-0.1359890980121243,-0.11788461538461537,0.375,10.89341355525566,0.5790581632386651,-0.011688052691950473,-1.181250000000001,-5.009583654649444,-2.7197819602424866,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_cumulative_epa,BASELINE,0.7,10.731233805418007,1,settle,9,9,6.962963671722926,0.07736626301914362,0.2962012987012987,0.7777777777777778,10.024999999999999,1.3472799836270786,0.06339818456103018,3.2516400555362717,1.7407409179307316,1.7407409179307316,3,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,5m,7,3,-1.4321964449128388,-0.020459949213040562,-0.01348901098901095,0.2857142857142857,2.3237586716688865,0.38367246892971957,-0.0026124567407510885,0.0,-0.42480570989270316,-0.3580491112282098,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.6,0.3359957097075061,-1,settle,10,10,5.569709306909002,0.05569709306909003,0.17616004962779147,0.7,20.049999999999997,1.1851939919171737,0.03222368151619122,-1.1489680650456373,0.1393023267272506,1.3924273267272502,2,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.8,6.122135242000772,1,15m,5,2,-12.477869352869352,-0.24955738705738706,-0.2882142857142857,0.0,9.452869352869353,0.0,-0.009189878617944066,-1.5124999999999997,-4.159062118437118,-3.119467338217338,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,15m,9,2,-6.513207785921358,-0.07236897539912619,-0.0459782608695653,0.2222222222222222,7.033487213812081,0.10746150721344946,-0.04924710839809424,0.0,-2.4521044018659564,-1.6283019464803394,1,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.8,0.5741461803163885,-1,30m,8,3,-10.599332109946655,-0.1324916513743332,-0.0523290180752321,0.375,11.264114298156226,0.13736322385216088,-0.09737080300834491,-1.5734826517146128,-3.6508761609100375,-2.6498330274866637,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,p11_v2_exact,P11_V2_EXACT,0.9,0.7779313984309322,-1,5m,12,2,-2.023746371874391,-0.016864553098953256,-0.018708133971291837,0.16666666666666666,2.367363393150986,0.184731279883388,-0.0031737079428789026,-0.18250855387613457,-0.7849957533762072,-0.5059365929685976,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_net_yards_007,BASELINE,0.9,7.385,-1,30m,3,2,-2.9976557470509673,-0.09992185823503225,-0.046456043956044024,0.3333333333333333,0.46456043956044013,0.10950301613844929,-0.06151300598720685,-0.04797170914192239,-0.7494139367627419,-0.7494139367627419,0,4
LATENCY_120S,120,25.0,0.05,0.95,0.1,POSTSEASON_FINAL_AUDIT,baseline_current_dq_cumulative,BASELINE,0.85,6.962058824045694,1,30m,4,2,-13.97051282051282,-0.3492628205128205,-0.37269230769230766,0.25,16.003846153846155,0.1914672602485624,-0.009697605421782617,-0.6374999999999995,-5.493108974358974,-3.492628205128205,0,4
